학교코드,학교명,설립년도,남녀공학구분명,주야구분명,우편번호시도명,학교종류구분명,설립구분명
A000020729,하양초등학교,1911,남여공학,주간,경상북도,초등학교,공립
A000020730,하주초등학교,1975,남여공학,주간,경상북도,초등학교,공립
A000020731,현흥초등학교,1913,남여공학,주간,경상북도,초등학교,공립
A000020766,감포중학교,1948,남여공학,주간,경상북도,중학교,공립
A000020767,경주여자중학교,1945,여,주간,경상북도,중학교,공립
A000020768,경주중학교,1938,남,주간,경상북도,중학교,사립
A000020769,계림중학교,1985,남여공학,주간,경상북도,중학교,공립
A000020770,근화여자중학교,1949,여,주간,경상북도,중학교,사립
A000020771,무산중학교,1951,남여공학,주간,경상북도,중학교,사립
A000020772,문화중학교,1945,남,주간,경상북도,중학교,사립
A000020773,불국중학교,1980,남여공학,주간,경상북도,중학교,공립
A000020774,산내중학교,1964,남여공학,주간,경상북도,중학교,공립
A000020775,서라벌여자중학교,1980,여,주간,경상북도,중학교,공립
A000020776,선덕여자중학교,1949,여,주간,경상북도,중학교,사립
A000020777,신라중학교,1954,남,주간,경상북도,중학교,공립
A000020778,아화중학교,1971,남여공학,주간,경상북도,중학교,공립
A000020779,안강여자중학교,1964,여,주간,경상북도,중학교,사립
A000020780,안강중학교,1949,남,주간,경상북도,중학교,공립
A000020781,양남중학교,1947,남여공학,주간,경상북도,중학교,공립
A000020782,양북중학교,1952,남여공학,주간,경상북도,중학교,공립
A000020783,외동중학교,1947,남여공학,주간,경상북도,중학교,공립
A000020784,월성중학교,1961,남,주간,경상북도,중학교,사립
A000020785,감포초등학교,1942,남여공학,주간,경상북도,초등학교,공립
A000020786,강동초등학교,1949,남여공학,주간,경상북도,초등학교,공립
A000020787,건천초등학교,1920,남여공학,주간,경상북도,초등학교,공립
A000020788,경주초등학교,1946,남여공학,주간,경상북도,초등학교,공립
A000020789,계림초등학교,1907,남여공학,주간,경상북도,초등학교,공립
A000020790,괘릉초등학교,1959,남여공학,주간,경상북도,초등학교,공립
A000020791,나산초등학교,1949,남여공학,주간,경상북도,초등학교,공립
A000020792,나원초등학교,1949,남여공학,주간,경상북도,초등학교,공립
A000020793,내남초등학교,1926,남여공학,주간,경상북도,초등학교,공립
A000020794,동방초등학교,1949,남여공학,주간,경상북도,초등학교,공립
A000020795,동천초등학교,1990,남여공학,주간,경상북도,초등학교,공립
A000020796,모량초등학교,1943,남여공학,주간,경상북도,초등학교,공립
A000020797,모아초등학교,1949,남여공학,주간,경상북도,초등학교,공립
A000020798,모화초등학교,1963,남여공학,주간,경상북도,초등학교,공립
A000020799,불국사초등학교,1948,남여공학,주간,경상북도,초등학교,공립
A000020800,사방초등학교,1945,남여공학,주간,경상북도,초등학교,공립
A000020801,산대초등학교,1997,남여공학,주간,경상북도,초등학교,공립
A000020802,서라벌초등학교,1934,남여공학,주간,경상북도,초등학교,공립
A000020803,석계초등학교,1947,남여공학,주간,경상북도,초등학교,공립
A000020804,신라초등학교,1989,남여공학,주간,경상북도,초등학교,공립
A000020805,아화초등학교,1941,남여공학,주간,경상북도,초등학교,공립
A000020806,안강제일초등학교,1923,남여공학,주간,경상북도,초등학교,공립
A000020807,안강초등학교,1946,남여공학,주간,경상북도,초등학교,공립
A000020808,양남초등학교,1923,남여공학,주간,경상북도,초등학교,공립
A000020809,양동초등학교,1909,남여공학,주간,경상북도,초등학교,공립
A000020810,양북초등학교,1938,남여공학,주간,경상북도,초등학교,공립
A000020811,연안초등학교,1962,남여공학,주간,경상북도,초등학교,공립
A000020812,영지초등학교,1943,남여공학,주간,경상북도,초등학교,공립
A000020813,옥산초등학교,1907,남여공학,주간,경상북도,초등학교,공립
A000020814,용강초등학교,1993,남여공학,주간,경상북도,초등학교,공립
A000020815,용황초등학교,2001,남여공학,주간,경상북도,초등학교,공립
A000020816,월성초등학교,1927,남여공학,주간,경상북도,초등학교,공립
A000020817,유림초등학교,1991,남여공학,주간,경상북도,초등학교,공립
A000020818,의곡초등학교,1923,남여공학,주간,경상북도,초등학교,공립
A000020819,의곡초등학교일부분교장,1948,남여공학,주간,경상북도,초등학교,공립
A000020820,입실초등학교,1924,남여공학,주간,경상북도,초등학교,공립
A000020821,천북초등학교,1928,남여공학,주간,경상북도,초등학교,공립
A000020822,천포초등학교,1963,남여공학,주간,경상북도,초등학교,공립
A000020823,현곡초등학교,1930,남여공학,주간,경상북도,초등학교,공립
A000020824,화랑초등학교,1963,남여공학,주간,경상북도,초등학교,공립
A000020825,황남초등학교,1940,남여공학,주간,경상북도,초등학교,공립
A000020826,황성초등학교,1949,남여공학,주간,경상북도,초등학교,공립
A000020827,흥무초등학교,1981,남여공학,주간,경상북도,초등학교,공립
A000020876,고령중학교,1947,남여공학,주간,경상북도,중학교,공립
A000020877,고령중학교개진분교장,1982,남여공학,주간,경상북도,중학교,공립
A000020878,다산중학교,1969,남여공학,주간,경상북도,중학교,사립
A000020879,성산중학교,1966,남여공학,주간,경상북도,중학교,공립
A000020880,쌍림중학교,1971,남여공학,주간,경상북도,중학교,공립
A000020881,우곡중학교,1971,남여공학,주간,경상북도,중학교,공립
A000020882,개진초등학교,1932,남여공학,주간,경상북도,초등학교,공립
A000020883,고령초등학교,1904,남여공학,주간,경상북도,초등학교,공립
A000020884,다산초등학교,1928,남여공학,주간,경상북도,초등학교,공립
A000020885,덕곡초등학교,1934,남여공학,주간,경상북도,초등학교,공립
A000020886,박곡초등학교,1943,남여공학,주간,경상북도,초등학교,공립
A000020887,성산초등학교,1921,남여공학,주간,경상북도,초등학교,공립
A000020888,쌍림초등학교,1924,남여공학,주간,경상북도,초등학교,공립
A000020889,우곡초등학교,1933,남여공학,주간,경상북도,초등학교,공립
A000020890,운수초등학교,1934,남여공학,주간,경상북도,초등학교,공립
A000020899,경구중학교,1999,남,주간,경상북도,중학교,사립
A000020900,구미신평중학교,1992,남여공학,주간,경상북도,중학교,공립
A000020901,구미여자중학교,1964,여,주간,경상북도,중학교,공립
A000020902,구미중학교,1945,남,주간,경상북도,중학교,공립
A000020903,금오중학교,1980,남,주간,경상북도,중학교,공립
A000020904,도개중학교,1953,남여공학,주간,경상북도,중학교,사립
A000020905,도송중학교,2000,남여공학,주간,경상북도,중학교,공립
A000020906,무을중학교,1969,남여공학,주간,경상북도,중학교,공립
A000020907,산동중학교,1971,남여공학,주간,경상북도,중학교,공립
A000020908,선산중학교,1946,남여공학,주간,경상북도,중학교,공립
A000020909,송정여자중학교,1987,여,주간,경상북도,중학교,공립
A000020910,오상중학교,1946,남여공학,주간,경상북도,중학교,사립
A000020911,옥계중학교,2001,남여공학,주간,경상북도,중학교,공립
A000020912,인동중학교,1952,남여공학,주간,경상북도,중학교,공립
A000020913,진평중학교,1997,남여공학,주간,경상북도,중학교,공립
A000020914,해평중학교,1953,남여공학,주간,경상북도,중학교,공립
A000020915,현일중학교,1953,남여공학,주간,경상북도,중학교,사립
A000020916,형곡중학교,1990,남여공학,주간,경상북도,중학교,공립
A000020917,형남중학교,1992,남여공학,주간,경상북도,중학교,공립
A000020918,고아초등학교,1929,남여공학,주간,경상북도,초등학교,공립
A000020919,광평초등학교,1939,남여공학,주간,경상북도,초등학교,공립
A000020920,구미신평초등학교,1980,남여공학,주간,경상북도,초등학교,공립
A000020921,구미초등학교,1919,남여공학,주간,경상북도,초등학교,공립
A000020922,구운초등학교,1937,남여공학,주간,경상북도,초등학교,공립
A000020923,구평초등학교,1949,남여공학,주간,경상북도,초등학교,공립
A000020924,금오초등학교,1974,남여공학,주간,경상북도,초등학교,공립
A000020925,남계초등학교,1968,남여공학,주간,경상북도,초등학교,공립
A000020926,덕촌초등학교,1938,남여공학,주간,경상북도,초등학교,공립
A000020927,도개초등학교,1930,남여공학,주간,경상북도,초등학교,공립
A000020928,도량초등학교,1993,남여공학,주간,경상북도,초등학교,공립
A000020929,도산초등학교,1980,남여공학,주간,경상북도,초등학교,공립
A000020930,무을초등학교,1929,남여공학,주간,경상북도,초등학교,공립
A000020931,비산초등학교,1983,남여공학,주간,경상북도,초등학교,공립
A000020932,산동초등학교,1935,남여공학,주간,경상북도,초등학교,공립
A000020933,상모초등학교,1971,남여공학,주간,경상북도,초등학교,공립
A000020934,선산초등학교,1908,남여공학,주간,경상북도,초등학교,공립
A000020935,선주초등학교,1949,남여공학,주간,경상북도,초등학교,공립
A000020936,송정초등학교,1987,남여공학,주간,경상북도,초등학교,공립
A000020937,신기초등학교,1989,남여공학,주간,경상북도,초등학교,공립
A000020938,야은초등학교,1999,남여공학,주간,경상북도,초등학교,공립
A000020939,양포초등학교,1997,남여공학,주간,경상북도,초등학교,공립
A000020940,오태초등학교,1998,남여공학,주간,경상북도,초등학교,공립
A000020941,옥계초등학교,1943,남여공학,주간,경상북도,초등학교,공립
A000020942,옥성초등학교,1924,남여공학,주간,경상북도,초등학교,공립
A000020943,원남초등학교,2000,남여공학,주간,경상북도,초등학교,공립
A000020944,원호초등학교,1997,남여공학,주간,경상북도,초등학교,공립
A000020945,인동초등학교,1905,남여공학,주간,경상북도,초등학교,공립
A000020946,인의초등학교,1997,남여공학,주간,경상북도,초등학교,공립
A000020947,장천초등학교,1920,남여공학,주간,경상북도,초등학교,공립
A000020948,지산초등학교,1987,남여공학,주간,경상북도,초등학교,공립
A000020949,해평초등학교,1922,남여공학,주간,경상북도,초등학교,공립
A000020950,형곡초등학교,1990,남여공학,주간,경상북도,초등학교,공립
A000020951,형남초등학교,1993,남여공학,주간,경상북도,초등학교,공립
A000020952,형일초등학교,1993,남여공학,주간,경상북도,초등학교,공립
A000020953,황상초등학교,1991,남여공학,주간,경상북도,초등학교,공립
A000020993,군위중학교,1948,남여공학,주간,경상북도,중학교,공립
A000020994,부계중학교,1950,남여공학,주간,경상북도,중학교,공립
A000020995,군위중학교우보분교장,1971,남여공학,주간,경상북도,중학교,공립
A000020996,의흥중학교,1951,남여공학,주간,경상북도,중학교,공립
A000020997,효령중학교,1971,남여공학,주간,경상북도,중학교,공립
A000020998,고매초등학교,1944,남여공학,주간,경상북도,초등학교,공립
A000020999,군위초등학교,1907,남여공학,주간,경상북도,초등학교,공립
A000021000,부계초등학교,1932,남여공학,주간,경상북도,초등학교,공립
A000021001,의흥초등학교석산분교장,1934,남여공학,주간,경상북도,초등학교,공립
A000021002,송원초등학교,1973,남여공학,주간,경상북도,초등학교,공립
A000021003,우보초등학교,1929,남여공학,주간,경상북도,초등학교,공립
A000021004,의흥초등학교,1911,남여공학,주간,경상북도,초등학교,공립
A000021005,효령초등학교,1924,남여공학,주간,경상북도,초등학교,공립
A000021013,감문중학교,1953,남여공학,주간,경상북도,중학교,공립
A000021014,개령중학교,1952,남여공학,주간,경상북도,중학교,공립
A000021015,김천여자중학교,1935,여,주간,경상북도,중학교,공립
A000021016,김천중앙중학교,1953,남,주간,경상북도,중학교,공립
A000021017,김천중학교,1931,남,주간,경상북도,중학교,사립
A000021018,율곡중학교,1964,남여공학,주간,경상북도,중학교,공립
A000021019,문성중학교,1968,남,주간,경상북도,중학교,사립
A000021020,김천석천중학교,1951,남,주간,경상북도,중학교,사립
A000021021,성의여자중학교,1949,여,주간,경상북도,중학교,사립
A000021022,성의중학교,1947,남,주간,경상북도,중학교,사립
A000021023,아포중학교,1951,남여공학,주간,경상북도,중학교,공립
A000021024,어모중학교,1969,남여공학,주간,경상북도,중학교,공립
A000021025,한일여자중학교,1969,여,주간,경상북도,중학교,사립
A000021026,감천초등학교,1935,남여공학,주간,경상북도,초등학교,공립
A000021027,개령서부초등학교,1946,남여공학,주간,경상북도,초등학교,공립
A000021028,개령초등학교,1909,남여공학,주간,경상북도,초등학교,공립
A000021029,구성초등학교,1940,남여공학,주간,경상북도,초등학교,공립
A000021030,금릉초등학교,1924,남여공학,주간,경상북도,초등학교,공립
A000021031,김천다수초등학교,1947,남여공학,주간,경상북도,초등학교,공립
A000021032,김천동부초등학교,1954,남여공학,주간,경상북도,초등학교,공립
A000021033,김천모암초등학교,1950,남여공학,주간,경상북도,초등학교,공립
A000021034,김천부곡초등학교,2001,남여공학,주간,경상북도,초등학교,공립
A000021035,김천서부초등학교,1937,남여공학,주간,경상북도,초등학교,공립
A000021036,김천신일초등학교,1995,남여공학,주간,경상북도,초등학교,공립
A000021037,김천중앙초등학교,1945,남여공학,주간,경상북도,초등학교,공립
A000021038,김천초등학교,1907,남여공학,주간,경상북도,초등학교,공립
A000021039,농소초등학교,1935,남여공학,주간,경상북도,초등학교,공립
A000021041,대덕초등학교,1926,남여공학,주간,경상북도,초등학교,공립
A000021042,대룡초등학교,1948,남여공학,주간,경상북도,초등학교,공립
A000021043,봉계초등학교,1919,남여공학,주간,경상북도,초등학교,공립
A000021044,지례초등학교부항분교장,1935,남여공학,주간,경상북도,초등학교,공립
A000021045,아천초등학교,1923,남여공학,주간,경상북도,초등학교,공립
A000021046,아포초등학교,1924,남여공학,주간,경상북도,초등학교,공립
A000021047,운곡초등학교,1948,남여공학,주간,경상북도,초등학교,공립
A000021048,위량초등학교,1932,남여공학,주간,경상북도,초등학교,공립
